,Aspect ratio,Countour area,R average,G average,B average,R 0.25 % quantile,G 0.25 % quantile,B 0.25 % quantile,R 97.5 % quantile,G 97.5 % quantile,B 97.5 % quantile,Class
754,1.1265822784810127,3269.0,244.36828364158163,245.11770567602042,245.22891422193877,85.0,83.0,85.0,254.0,254.0,255.0,0.0
755,1.4958677685950412,10269.0,219.89626514668367,219.0777662627551,219.78874362244898,47.0,48.0,48.375,245.0,245.0,246.0,1.0
756,0.9058823529411765,10440.0,212.50450414540816,211.8571627869898,212.75968590561226,28.0,36.0,33.0,241.0,241.0,241.0,1.0
757,0.905982905982906,4302.5,206.37717235331633,204.4337930484694,205.57663026147958,75.0,49.0,62.0,217.0,217.0,217.0,4.0
758,0.67,2394.5,215.48086734693877,215.1377551020408,215.3278659119898,56.0,51.0,53.0,224.0,224.0,225.0,0.0
759,1.5566037735849056,7991.5,228.23985570790816,229.81002869897958,227.52738360969389,59.0,56.0,57.0,250.0,250.0,255.0,3.0
760,1.1898734177215189,3351.0,229.27361686862244,228.23953683035714,229.56427375637756,68.0,60.0,68.0,242.0,242.0,240.0,0.0
761,0.6451612903225806,2452.0,241.69190449617346,241.27381616709184,241.5167012117347,84.0,75.0,78.0,251.0,251.0,251.0,0.0
762,1.3773584905660377,6046.0,217.14750079719389,215.24585459183675,216.6207948022959,56.0,48.0,54.0,236.0,236.0,236.0,3.0
763,0.6993865030674846,7478.0,212.9782565369898,211.04649633290816,213.52973533163265,37.0,36.0,41.0,235.0,235.0,237.0,2.0
764,0.47244094488188976,4276.5,210.5235969387755,207.90559231505102,209.49045360331633,74.0,40.0,56.0,223.0,223.0,223.0,4.0
765,0.8255813953488372,2424.0,235.32924107142858,234.83561862244898,235.20350366709184,90.0,79.0,84.0,244.0,244.0,244.0,0.0
766,0.5371428571428571,7249.5,209.68185985331633,207.65178571428572,209.22104193239795,58.0,47.0,56.0,226.0,226.0,226.0,3.0
767,1.0595238095238095,3184.0,234.53924186862244,234.08950494260205,234.3799426020408,62.0,56.0,57.375,244.0,244.0,245.0,0.0
768,1.1126760563380282,3278.0,236.55036272321428,236.33205117984693,236.47237723214286,64.0,66.0,64.0,247.0,247.0,247.0,0.0
769,0.8378378378378378,2592.5,237.77248086734693,237.58500079719389,237.77999441964286,69.0,70.0,69.0,247.0,247.0,247.0,0.0
770,0.8493975903614458,9362.5,214.90951849489795,212.09147799744898,214.45182955994898,46.0,40.0,45.0,240.0,240.0,240.0,3.0
771,0.6829268292682927,2668.0,241.7419284119898,241.3189772002551,241.55323262117346,79.0,72.0,74.0,252.0,252.0,252.0,0.0
772,0.6666666666666666,8905.5,216.05147879464286,213.7920918367347,215.81449298469389,54.0,49.0,54.0,236.0,236.0,236.0,3.0
773,0.6083333333333333,4937.5,219.26215720663265,217.74210778061226,218.7821269132653,67.0,53.0,61.0,233.0,233.0,233.0,3.0
774,0.6766917293233082,4619.0,210.7091438137755,209.4157565369898,209.36013233418367,65.0,35.0,47.0,226.0,226.0,229.0,4.0
775,0.7032967032967034,2905.5,209.68927375637756,208.15682796556123,208.9442362882653,112.0,67.0,94.0,217.0,217.0,217.0,4.0
776,0.8888888888888888,2083.0,242.50284996811226,241.93773915816325,242.27092633928572,120.0,104.0,111.0,249.0,249.0,249.0,0.0
777,0.8057553956834532,7513.0,225.28591358418367,220.3626036352041,224.51261559311226,51.0,48.0,55.0,244.0,244.0,244.0,2.0
778,1.595959595959596,7669.5,226.28898278061226,224.34331154336735,225.70721061862244,54.0,49.0,52.0,246.0,246.0,247.0,3.0
779,0.6363636363636364,4728.5,198.8232421875,195.98295998086735,197.79936623086735,89.0,48.0,73.0,208.0,208.0,208.0,4.0
780,1.6326530612244898,8023.0,226.08093510841837,224.1129225127551,225.50193319515307,54.0,49.0,52.0,246.0,246.0,247.0,3.0
781,1.0,3506.5,243.29627710459184,243.1670918367347,243.2873684630102,71.0,72.0,72.0,253.0,253.0,255.0,0.0
782,0.680327868852459,4968.5,209.16603555484693,206.39897560586735,207.93905452806123,107.0,57.0,87.0,218.0,218.0,218.0,4.0
783,1.5,8370.5,227.4362244897959,226.49125079719389,228.04952566964286,55.0,56.0,61.0,248.0,248.0,248.0,1.0
784,0.46153846153846156,5893.0,218.61288265306123,214.9402702487245,218.66017617984693,52.0,53.0,71.0,234.0,234.0,235.0,2.0
785,1.0112359550561798,2815.5,238.03318319515307,236.9130261479592,238.0041055484694,80.0,72.0,80.0,247.0,247.0,247.0,0.0
786,1.0561797752808988,3186.0,246.34831393494898,246.2341159119898,246.4025031887755,99.0,102.0,100.0,255.0,255.0,255.0,0.0
787,0.925,4893.0,220.81831951530611,218.9303651147959,220.14215959821428,59.0,43.0,52.0,236.0,236.0,236.0,3.0
788,1.565217391304348,8702.5,215.2433235012755,213.1740872130102,214.4970703125,55.0,49.0,52.0,238.0,238.0,239.0,3.0
789,0.5975609756097561,5442.0,210.76108099489795,207.5382852359694,209.4621731505102,104.0,56.0,85.0,220.0,220.0,220.0,4.0
790,0.9527027027027027,10029.5,219.43470982142858,216.75045838647958,218.97837611607142,60.0,54.0,60.0,242.0,242.0,242.0,3.0
791,0.7126436781609196,2365.5,241.42289142219389,240.7049186862245,242.11084980867346,101.0,113.0,100.0,249.0,249.0,249.0,1.0
792,1.1689189189189189,11507.0,218.1848692602041,211.31365593112244,217.36080994897958,48.0,42.375,55.0,249.0,249.0,252.0,2.0
793,1.3111111111111111,4981.5,229.82055165816325,229.6300422512755,229.5348573022959,40.0,44.0,39.0,246.0,246.0,246.0,1.0
794,0.8839285714285714,5981.5,218.93461017219389,216.77836017219389,218.12450175382654,59.0,51.0,55.0,239.0,239.0,239.0,3.0
795,1.4634146341463414,4898.0,219.50964604591837,215.94893973214286,218.2381816007653,77.0,40.0,58.0,232.0,232.0,232.0,4.0
796,1.2622950819672132,9449.0,219.57467713647958,218.4755859375,219.39504942602042,44.0,49.0,48.0,242.0,242.0,242.0,1.0
797,1.1376811594202898,11064.5,218.42781409438774,212.52800143494898,217.61290258290816,51.0,46.0,58.0,246.0,246.0,248.0,2.0
798,1.3243243243243243,3103.5,244.94810267857142,244.9869459502551,245.08324697066325,83.0,88.0,90.375,253.0,253.0,255.0,0.0
799,1.2868852459016393,8989.0,221.38472576530611,218.0250318877551,220.97474888392858,56.0,46.0,65.0,244.0,244.0,248.0,2.0
800,0.6637931034482759,3667.0,242.19188456632654,242.15184550382654,242.1895129145408,65.0,67.0,66.0,252.0,252.0,254.0,0.0
801,0.6304347826086957,5484.5,225.83260921556123,224.61961894132654,225.30054209183675,64.0,60.0,62.0,241.0,241.0,241.0,1.0
802,0.553072625698324,4945.0,215.80542490433675,215.29143415178572,215.63071986607142,53.0,51.0,54.0,229.0,229.0,229.0,2.0
803,0.7792207792207793,6503.5,220.01698022959184,217.7796556122449,219.7877869897959,69.375,55.375,67.0,236.0,236.0,236.0,3.0
804,1.28,3192.5,233.9148796237245,232.50779257015307,234.20382254464286,69.0,62.0,72.0,246.0,246.0,245.0,0.0
805,1.169811320754717,5198.5,224.25825095663265,223.11589205994898,224.20982142857142,54.0,56.0,59.0,240.0,240.0,240.0,2.0
806,0.5628415300546448,5440.5,221.8952487244898,220.6375956632653,222.11469626913265,55.0,52.0,60.0,240.0,240.0,244.0,2.0
807,1.0410958904109588,9170.5,227.24822624362244,224.04362643494898,226.52248086734693,59.0,51.0,57.0,250.0,250.0,251.0,3.0
808,0.989010989010989,4191.0,214.98939732142858,211.7926698022959,213.88624043367346,85.0,47.0,66.0,227.0,227.0,227.0,4.0
809,0.7218045112781954,4519.5,214.37846779336735,211.23527184311226,213.2014708227041,80.0,44.0,60.0,227.0,227.0,227.0,4.0
810,0.773972602739726,6291.5,214.36876195790816,211.2892617984694,214.5539102359694,49.0,48.0,65.0,230.0,230.0,232.0,2.0
811,0.6363636363636364,2285.0,239.04737324617346,238.9290696747449,239.03702965561226,90.0,88.0,87.0,247.0,247.0,247.0,0.0
812,0.7754010695187166,9342.0,224.35658482142858,221.11206552933675,223.7166972257653,62.0,55.0,60.0,248.0,248.0,248.0,3.0
813,1.095890410958904,2682.0,246.93861607142858,247.0098254145408,247.18150111607142,104.0,112.0,113.375,254.0,254.0,254.0,0.0
814,1.119718309859155,7786.5,221.9201809630102,219.61545360331633,221.1270527742347,60.0,51.0,56.0,241.0,241.0,241.0,3.0
815,1.3478260869565217,7201.0,221.55143893494898,221.4345105229592,221.9739915497449,48.0,55.0,56.0,242.0,242.0,242.0,1.0
816,0.7346938775510204,7041.0,227.89893574617346,222.98070790816325,227.72498804209184,47.0,47.0,66.0,245.0,245.0,246.0,2.0
817,1.0330578512396693,7172.5,228.43494897959184,226.83667490433675,227.9724968112245,57.0,52.0,55.375,247.0,247.0,247.0,3.0
818,1.5416666666666667,3992.0,238.0703722895408,237.34070073341837,237.90684789540816,54.0,49.0,53.0,252.0,252.0,251.0,0.0
819,1.3265306122448979,5790.0,213.2867506377551,211.48875956632654,213.56493144132654,52.0,49.0,59.0,229.0,229.0,231.0,2.0
820,0.9096774193548387,8827.0,220.37687340561226,218.6650988520408,220.84620137117346,39.0,40.0,45.0,243.0,243.0,246.0,2.0
821,0.35668789808917195,3182.5,209.77933673469389,208.15551259566325,208.96948740433675,105.0,62.0,88.0,217.0,217.0,217.0,4.0
822,0.5980392156862745,7670.0,212.00484295280611,209.72233737244898,212.25510204081633,44.0,42.0,49.0,235.0,235.0,238.0,2.0
823,0.9318181818181818,3182.5,246.22253667091837,246.0918566645408,246.2922512755102,98.0,101.0,100.0,255.0,255.0,255.0,0.0
824,1.2280701754385965,8341.0,222.01837531887756,220.86760602678572,222.27897799744898,40.0,40.0,45.0,246.0,246.0,250.0,2.0
825,1.176923076923077,9286.0,209.5392219387755,209.73465401785714,209.98068797831633,26.0,35.0,31.0,238.0,238.0,238.0,1.0
826,0.6594594594594595,7118.5,225.77638711734693,223.85887675382654,226.0641541772959,56.0,55.0,62.0,246.0,246.0,250.0,2.0
827,0.7,2800.5,221.23012994260205,219.96033960459184,221.2053770727041,68.0,60.0,68.0,231.0,231.0,231.0,0.0
828,1.0714285714285714,4556.0,232.54864875637756,232.1339485012755,232.45452008928572,60.0,63.0,61.0,247.0,247.0,246.0,0.0
829,1.2159090909090908,4060.5,241.17522321428572,242.25528140943877,241.32033242984693,67.0,78.0,66.0,254.0,254.0,255.0,1.0
830,1.662162162162162,3259.5,212.02232142857142,209.33803013392858,210.8981784119898,97.0,46.0,77.0,221.0,221.0,221.0,4.0
831,1.04,5529.0,221.85178172831633,220.47128109056123,221.41274713010205,62.0,53.0,59.0,238.0,238.0,238.0,3.0
832,1.104,6898.5,226.61613121811226,224.94092793367346,226.52885841836735,52.0,53.0,56.0,244.0,244.0,244.0,2.0
833,0.922077922077922,8654.0,220.98250159438774,216.54231106505102,220.4981066645408,57.0,48.0,65.0,243.0,243.0,246.0,2.0
834,0.6698113207547169,4039.0,232.75737404336735,232.67145647321428,232.4904336734694,51.0,57.0,50.0,247.0,247.0,247.0,1.0
835,1.1984732824427482,8038.5,196.8699178890306,194.92211415816325,196.34319196428572,49.0,38.0,47.0,213.0,213.0,214.0,3.0
836,0.9689922480620154,7632.0,227.65104830994898,226.8370137117347,228.64803890306123,46.0,51.0,57.0,248.0,248.0,248.0,1.0
837,0.7018633540372671,6361.5,205.69029017857142,203.72911352040816,205.79155373086735,48.0,44.0,56.0,220.0,220.0,221.0,2.0
838,1.0769230769230769,7926.5,210.59259406887756,208.77479272959184,210.07868303571428,52.0,43.0,49.0,228.0,228.0,229.0,3.0
839,0.8333333333333334,5495.5,196.06668526785714,194.43273676658163,195.7188496492347,44.0,39.0,46.0,210.0,210.0,211.0,2.0
840,1.25,8918.0,227.93247767857142,225.33719308035714,227.3859414859694,58.0,52.0,56.0,250.0,250.0,253.0,3.0
841,1.4205607476635513,8244.5,218.34620137117346,216.02455357142858,217.69610969387756,56.0,48.0,53.0,238.0,238.0,239.0,3.0
842,0.8879310344827587,3781.0,200.19523278061226,197.77100605867346,199.31208147321428,93.0,50.0,79.0,209.0,209.0,209.0,4.0
843,0.735632183908046,2197.5,238.65561224489795,238.1701809630102,238.46970663265307,144.375,131.0,140.0,247.0,247.0,247.0,0.0
844,1.0,2726.0,241.97853555484693,241.69465481505102,242.8551698022959,88.0,103.0,92.0,251.0,251.0,251.0,1.0
845,0.9605263157894737,7309.0,207.51092155612244,205.72917330994898,207.21444515306123,49.0,41.0,47.0,226.0,226.0,226.0,3.0
846,0.8571428571428571,3217.5,227.97118144132654,227.63113839285714,228.00532126913265,74.0,70.0,76.0,240.0,240.0,240.0,0.0
847,1.3982300884955752,7965.0,225.640625,223.71008051658163,225.05261479591837,53.0,48.0,52.0,246.0,246.0,246.0,3.0
848,0.7816091954022989,2666.0,238.64650430484693,238.00147480867346,238.42428651147958,97.0,83.0,88.0,246.0,246.0,246.0,0.0
849,0.88,3191.5,191.06345663265307,190.34825414540816,190.80100047831633,114.0,86.0,103.0,199.0,199.0,200.0,4.0
850,1.1851851851851851,3057.5,233.17554209183675,233.51514668367346,233.0860371492347,70.0,83.0,68.375,246.0,246.0,246.0,1.0
851,0.6473214285714286,6536.5,189.33302774234693,187.72905373086735,189.10285794005102,67.0,40.0,53.0,200.0,200.0,201.0,4.0
852,1.0220588235294117,8531.5,221.24069276147958,221.55949059311226,221.79089604591837,34.0,46.0,42.0,247.0,247.0,247.0,1.0
853,0.8085106382978723,6585.5,212.2478874362245,209.21701610331633,212.39343510841837,48.0,47.0,64.0,228.0,228.0,230.0,2.0
854,1.232,8805.0,222.73947704081633,221.8626036352041,222.58073580994898,55.0,54.0,56.0,245.0,245.0,245.0,1.0
855,0.7254901960784313,3718.0,217.2497409119898,215.3123405612245,216.4339524872449,91.0,54.0,75.0,227.0,227.0,227.0,4.0
856,0.9069767441860465,7663.5,194.5049824617347,192.48493303571428,193.99924266581633,47.0,37.0,45.0,212.0,212.0,212.0,3.0
857,0.5852272727272727,8279.0,225.93610491071428,222.55925143494898,225.2647082270408,57.0,47.0,54.0,247.0,247.0,248.0,3.0
858,0.7318840579710145,5539.0,226.0299147002551,224.86013233418367,225.4963528380102,65.0,61.0,63.0,241.0,241.0,241.0,1.0
859,1.1111111111111112,3177.5,236.5703722895408,235.41619499362244,236.55349170918367,71.0,65.0,73.0,246.0,246.0,246.0,0.0
860,1.1196581196581197,7673.0,226.5478515625,222.560546875,225.73469387755102,60.0,55.0,68.0,246.0,246.0,246.0,2.0
861,1.1095890410958904,2979.5,239.4765027104592,238.10578762755102,239.68468989158163,76.0,69.0,81.0,250.0,250.0,250.0,0.0
862,0.9270833333333334,5099.5,237.25942681760205,237.56684470663265,237.08715322066325,58.0,66.0,57.0,252.0,252.0,253.0,1.0
863,0.7669172932330827,4222.5,215.1418008609694,214.32742745535714,214.95190927933675,53.0,50.0,53.0,229.0,229.0,229.0,2.0
864,0.8505747126436781,2923.5,195.18345424107142,193.96135602678572,194.76612324617346,102.0,66.0,90.0,203.0,203.0,203.0,4.0
865,1.4431818181818181,5348.0,214.1474011479592,212.13402822066325,213.8865194515306,60.0,49.0,58.0,231.0,231.0,231.0,3.0
866,0.7472527472527473,9535.5,219.52712452168367,216.84233498086735,219.05359135841837,60.0,54.0,61.0,242.0,242.0,242.0,3.0
867,1.611764705882353,5956.0,195.35363520408163,194.0681999362245,195.326171875,36.0,35.0,42.0,213.0,213.0,215.0,2.0
868,1.3287671232876712,3319.0,224.96964684311226,223.80779655612244,225.25143494897958,62.0,55.0,64.0,239.0,239.0,237.0,0.0
869,0.6244131455399061,8864.5,190.62246890943877,188.89496970663265,190.1150749362245,60.0,34.0,46.0,205.0,205.0,208.0,4.0
870,0.6796875,3341.5,199.3156887755102,198.90182557397958,199.2734972895408,118.0,85.0,110.0,209.0,209.0,212.0,4.0
871,1.1415094339622642,5530.5,217.91527822066325,216.40056999362244,217.72365274234693,48.0,48.0,53.0,235.0,235.0,236.0,2.0
872,1.3584905660377358,6834.5,209.88273278061226,208.28950095663265,209.43795838647958,48.0,41.0,45.0,228.0,228.0,229.0,3.0
873,0.9375,5327.0,222.27849968112244,221.02437420280611,222.1399473852041,57.0,56.0,60.0,238.0,238.0,238.0,2.0
874,0.7741935483870968,2978.0,241.20059390943877,240.40043048469389,240.8926777742347,72.0,64.0,68.0,252.0,252.0,252.0,0.0
875,1.0,2429.0,241.24382174744898,240.98110650510205,241.3446667729592,89.0,87.0,93.0,250.0,250.0,250.0,0.0
876,1.37984496124031,9878.5,206.84689891581633,204.60231983418367,206.06664540816325,44.0,40.0,42.0,234.0,234.0,235.0,3.0
877,0.5674418604651162,6927.0,182.0586535395408,181.1532206632653,182.1643215880102,77.0,48.0,69.0,193.0,193.0,195.0,4.0
878,0.7596899224806202,5325.0,222.65170599489795,220.66739078443877,222.99607382015307,42.0,43.0,50.0,241.0,241.0,242.0,2.0
879,1.0573770491803278,5860.0,226.5468152104592,225.03184789540816,226.39110331632654,54.0,56.0,59.0,243.0,243.0,243.0,2.0
880,0.7076023391812866,7211.5,219.8507453762755,219.25864955357142,220.2186503507653,50.0,49.0,56.0,240.0,240.0,244.0,2.0
881,0.64375,5821.5,227.78306361607142,225.80600286989795,227.50856983418367,65.0,51.0,62.0,243.0,243.0,243.0,3.0
882,1.1505376344086022,4512.5,185.68833705357142,184.34903140943877,184.61294244260205,48.0,25.0,34.0,202.0,202.0,205.0,4.0
883,1.0588235294117647,3422.5,204.9705038265306,203.47592474489795,204.32399952168367,109.0,70.0,94.0,213.0,213.0,213.0,4.0
884,1.0087719298245614,3856.5,213.59305245535714,210.9691087372449,212.53754783163265,97.0,53.0,80.0,223.0,223.0,223.0,4.0
885,1.029126213592233,4770.0,237.44872050382654,240.09002311862244,237.6573860012755,54.0,63.0,52.0,252.0,252.0,255.0,1.0
886,0.8043478260869565,4546.5,224.82766661352042,223.8083346619898,224.86910076530611,51.0,50.0,57.0,240.0,240.0,240.0,2.0
887,0.8962264150943396,6380.0,219.1846699617347,217.9417051977041,218.78031329719389,54.0,50.0,52.375,237.0,237.0,237.0,3.0
888,0.8760330578512396,4666.0,202.95256696428572,201.1415417729592,201.88133769132654,111.0,67.0,100.0,214.0,214.0,216.0,4.0
889,0.9122807017543859,4111.0,207.81608737244898,205.16306600765307,206.71574059311226,97.0,55.0,80.0,218.0,218.0,218.0,4.0
890,0.6518518518518519,4443.0,207.50938695790816,204.6593789859694,206.3710339604592,93.0,53.0,78.0,218.0,218.0,218.0,4.0
891,0.9411764705882353,3251.0,233.87976323341837,232.49986049107142,234.20196906887756,70.0,62.0,72.0,246.0,246.0,245.0,0.0
892,1.4488188976377954,10078.5,218.4495774872449,216.3116230867347,217.88058035714286,53.0,48.0,52.0,242.0,242.0,242.0,3.0
893,0.7204968944099379,5167.0,196.97367267219389,194.6125637755102,196.15021125637756,71.0,39.0,54.375,208.0,208.0,208.0,4.0
894,0.8296296296296296,5162.0,202.66723134566325,200.02911750637756,201.2296914859694,72.0,40.0,53.0,214.0,214.0,214.0,4.0
895,1.0227272727272727,9461.5,222.07963966836735,222.83334661989795,222.7487244897959,33.0,43.0,39.0,249.0,249.0,249.0,1.0
896,1.0909090909090908,3144.5,240.91047512755102,240.47458944515307,241.79880819515307,86.375,101.0,90.0,250.0,250.0,250.0,1.0
897,0.7338709677419355,6091.5,210.11166693239795,208.7156210140306,209.73513233418367,55.0,44.0,51.0,226.0,226.0,226.0,3.0
898,1.1375,3317.0,245.78168845663265,245.61804448341837,245.76755819515307,95.375,97.0,94.0,254.0,254.0,254.0,0.0
899,1.8860759493670887,6436.0,223.06487165178572,219.06654575892858,223.25101642219389,44.0,45.0,63.0,242.0,242.0,243.0,2.0
900,0.7797619047619048,8787.0,224.0925143494898,222.68090322066325,224.4512715242347,50.0,49.0,55.0,246.0,246.0,250.0,2.0
901,0.7278481012658228,6311.5,218.60522959183675,216.4674147002551,217.81720344387756,58.0,49.0,54.0,238.0,238.0,239.0,3.0
902,0.8278688524590164,6076.0,228.4611367984694,224.39229910714286,227.4401307397959,63.0,61.0,65.0,245.0,245.0,246.0,2.0
903,0.7444444444444445,8905.5,219.29380580357142,218.45541693239795,219.4240274234694,34.0,43.0,41.0,243.0,243.0,243.0,1.0
904,1.0680272108843538,9700.0,218.9103555484694,214.15407764668367,218.16579639668367,47.0,39.0,54.0,244.0,244.0,248.0,2.0
905,0.9171974522292994,9874.0,211.67024075255102,211.26887356505102,211.9739317602041,27.0,35.0,33.0,240.0,240.0,241.0,1.0
906,0.6745562130177515,6564.5,215.3507453762755,211.70629384566325,215.3323301977041,46.0,46.0,62.0,231.0,231.0,232.0,2.0
907,1.1256281407035176,15702.5,173.23963647959184,172.1827168367347,173.1094746492347,61.0,37.0,53.0,185.0,185.0,187.0,4.0
908,0.7840909090909091,2109.0,238.34026227678572,237.67484454719389,238.1198182397959,92.0,78.0,84.0,246.0,246.0,246.0,0.0
909,1.5104166666666667,7315.0,227.57449776785714,226.64630500637756,228.2965760522959,56.0,58.0,62.0,248.0,248.0,248.0,1.0
910,0.8846153846153846,3189.0,230.11547353316325,229.12555803571428,230.38932955994898,70.0,62.0,69.0,242.625,242.625,241.0,0.0
911,0.9722222222222222,2561.0,197.66840720663265,196.33071588010205,197.0900430484694,81.375,47.0,66.0,206.0,206.0,206.0,4.0
912,0.8843537414965986,9320.5,219.41517857142858,218.98840082908163,219.49410076530611,51.0,52.0,51.0,243.0,243.0,243.0,1.0
913,1.213235294117647,9506.5,221.80321269132654,219.92364875637756,221.09644052933675,46.0,49.0,47.0,246.0,246.0,247.0,1.0
914,0.7894736842105263,4103.0,190.71619897959184,188.67629942602042,189.88729671556123,83.0,45.0,67.0,200.0,200.0,200.0,4.0
915,1.2839506172839505,3956.5,220.6517259247449,220.22843590561226,220.50839046556123,46.0,44.0,44.0,233.0,233.0,233.0,0.0
916,0.40555555555555556,5318.5,200.5016940369898,198.20428093112244,199.00627790178572,71.0,43.0,57.0,214.0,214.0,216.0,4.0
